category_id,category_name,url,status_code,content_type,parseable,priority,notes
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",https://histrf.ru,200,text/html,requests+bs4,MED,
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",https://warspot.ru,,,dead,LOW,error: RetryError[<Future at 0x23f8f435090 state=finished raised Co
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",https://prussia.online,200,text/html,requests+bs4,LOW,
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",http://polk.ru,200,text/html,requests+bs4,LOW,
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",http://pomnite-nas.ru,200,text/html,requests+bs4,LOW,
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",https://rf-poisk.ru,200,text/html,requests+bs4,LOW,
14,"СЛОВАРИ, ЭНЦИКЛОПЕДИИ, БАЗЫ ДАННЫХ",https://arolsen-archives.org/ru,200,text/html,requests+bs4,LOW,

15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://t.me/iron_wind,,,manual,LOW,Telegram/manual — HEAD skipped
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://dr-guillotin.livejournal.com,200,text/html,requests+bs4,LOW,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://iremember.ru,200,text/html,requests+bs4,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://warspot.ru/authors/3-artem-drabkin,,,dead,LOW,error: RetryError[<Future at 0x23f8f4e4b50 state=finished raised Co
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://warspot.ru/authors,,,dead,LOW,error: RetryError[<Future at 0x23f8f4e4250 state=finished raised Co
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://histrf.ru/authors,200,text/html,requests+bs4,MED,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://prussia.online,200,text/html,requests+bs4,LOW,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,http://militera.lib.ru/memo/german/manstein/index.html,200,text/html,requests+bs4,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,http://militera.lib.ru/memo/german/guderian/index.html,200,text/html,requests+bs4,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,http://militera.lib.ru/h/tippelskirch/index.html,200,text/html,requests+bs4,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,http://militera.lib.ru/h/mellenthin/index.html,200,text/html,requests+bs4,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,http://militera.lib.ru/memo/german/rommel/index.html,404,text/html,dead,HIGH,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://histrf.ru,200,text/html,requests+bs4,MED,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://warspot.ru,,,dead,LOW,error: RetryError[<Future at 0x23f8f4e5390 state=finished raised Co
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://t.me/RVIORF,,,manual,LOW,Telegram/manual — HEAD skipped
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://t.me/warhistoryalconafter,,,manual,LOW,Telegram/manual — HEAD skipped
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://t.me/pozyvnoy_istorik,,,manual,LOW,Telegram/manual — HEAD skipped
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://milhistory.org,200,text/html,requests+bs4,LOW,
15,БЛОГИ И КАНАЛЫ ИСТОРИКОВ,https://volgohist.livejournal.com,200,text/html,requests+bs4,LOW,

16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av6/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av3/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av7/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av4/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av1/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av5/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/isaev_av2/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/drabkin_av/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/drabkin_av2/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,https://iremember.ru,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/zhukov1/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/rokossovsky/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/vasilevsky/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/konev/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/bagramyan1/index.html,200,text/html,requests+bs4,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/chuikov_vi/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/rotmistrov/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/memo/russian/shtemenko1/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/svechin/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/h/glantz_dm/index.html,404,text/html,dead,HIGH,
16,ОЦИФРОВАННЫЕ КНИГИ И МЕМУАРЫ С УКАЗАТЕЛЯМИ,http://militera.lib.ru/enc/enc_vov1985/index.html,200,text/html,requests+bs4,HIGH,
